policy,category,base_line,scenario_1_metric,scenario_2_metric,scenario_3_metric,scenario_4_metric,scenario_1_%change,scenario_2_%change,scenario_3_%change,scenario_4_%change,scenario_1_elasticity,scenario_2_elasticity,scenario_3_elasticity,scenario_4_elasticity,mean_elasticity
cordon_pricing,Alameda,-447.43924751887323,-450.39151408631045,-447.3920943469266,-452.11212168738706,-455.48367878211843,0.25,0.1,-0.25,-0.5,0.029691627695013434,-0.001106537497961857,-0.03655258156384367,-0.026968235267199603,-0.008733931658497923
cordon_pricing,Contra Costa,-595.1360024678849,-587.2462408354535,-601.7636200690877,-589.9613979766988,-573.8658814163281,0.25,0.1,-0.25,-0.5,-0.0596568300333285,0.1169312300449925,0.030431893960453982,0.05360989999770155,0.035329048492454884
cordon_pricing,Marin,-491.3192092998311,-470.6345342314906,-465.09035401077546,-480.6059448262845,-459.2541339157254,0.25,0.1,-0.25,-0.5,-0.18945124889413573,-0.5605377834250672,0.0763178498777779,0.09789483530412224,-0.1439440867843257
cordon_pricing,Napa,-600.258377750549,-631.3086414313597,-577.5298587685028,-628.940694328703,-624.2173981172448,0.25,0.1,-0.25,-0.5,0.23277673705657875,-0.39757787339148376,-0.1672414942374324,-0.05987176836202135,-0.09797859973358969
cordon_pricing,San Francisco,-341.62145777345637,-345.9234852089465,-348.68753441259105,-340.62854382686027,-338.97104457963394,0.25,0.1,-0.25,-0.5,0.05666834743309224,0.21718133630855074,0.010172659632495862,0.011637500222161257,0.07391496089907502
cordon_pricing,San Mateo,-438.69915973869286,-443.9795051612099,-438.3341718336903,-449.6866853675844,-445.8692699435897,0.25,0.1,-0.25,-0.5,0.054163665176564346,-0.008735765541037166,-0.08765993471249578,-0.024516038083481906,-0.016687018290112626
cordon_pricing,Santa Clara,-384.3360347879108,-391.01941232061614,-380.15128541522523,-381.6606332561743,-391.32380158516213,0.25,0.1,-0.25,-0.5,0.07825235256374086,-0.11432669444447563,0.024363849635501922,-0.02727209849490464,-0.009745647685034373
cordon_pricing,Solano,-613.3275734492295,-618.7099692607873,-600.4157478869082,-625.8199239743133,-620.3421452729863,0.25,0.1,-0.25,-0.5,0.03949077491461439,-0.22104691566682994,-0.07128853932312684,-0.01715536393784234,-0.06750001100329618
cordon_pricing,Sonoma,-571.9629609008197,-578.8827484071941,-592.2176194746311,-573.7825628544037,-563.4217773883967,0.25,0.1,-0.25,-0.5,0.05444241307101794,0.37183162121209246,-0.011134649047053635,0.02239965897172158,0.10938476105194458
park_ride,Alameda,-447.43924751887323,-449.1726726205615,-452.33111502336743,-451.58022626444983,-444.80079188112535,0.5,0.25,-0.25,-0.5,0.009685253983084952,0.04919864292703857,-0.03239194078276908,0.008845186198054467,0.008834285581352228
park_ride,Contra Costa,-595.1360024678849,-597.9217590145894,-571.7413788329623,-575.7340803224885,-590.7893162515408,0.5,0.25,-0.25,-0.5,0.011702184606344757,-0.17689369475312922,0.11410287266657487,0.010955528311980989,-0.01003327729205715
park_ride,Marin,-491.3192092998311,-473.79015314808623,-458.89711671404547,-470.818476564963,-488.90619092096154,0.5,0.25,-0.25,-0.5,-0.0891938266403483,-0.2969544318121687,0.14604062534882628,0.007366957163068066,-0.05818516898515566
park_ride,Napa,-600.258377750549,-630.1806896460995,-607.5743887141716,-642.4235601060432,-663.3964892767862,0.5,0.25,-0.25,-0.5,0.12462263337199686,0.05484646371730095,-0.2458576901454913,-0.15777733522731996,-0.05604148207087836
park_ride,San Francisco,-341.62145777345637,-349.1035993666791,-346.6331226729841,-351.0868484909384,-346.93297580152245,0.5,0.25,-0.25,-0.5,0.05475462257251151,0.06601602895456937,-0.09697537071326578,-0.023321945565206836,0.00011833381215206606
park_ride,San Mateo,-438.69915973869286,-434.17643688678254,-442.0724030478469,-447.2686101109351,-445.0270007186691,0.5,0.25,-0.25,-0.5,-0.025773487089673364,0.034601376716186905,-0.06836821005244853,-0.021636151470219356,-0.020294117974038586
park_ride,Santa Clara,-384.3360347879108,-381.68346452653435,-390.2166919685457,-383.316813533161,-385.69348001031227,0.5,0.25,-0.25,-0.5,-0.0172542386172575,0.06885369811201802,0.009281654772737735,-0.005297884271314168,0.013895807499046023
park_ride,Solano,-613.3275734492295,-611.9960734648593,-604.8054562221446,-609.5987340701806,-614.0516011459509,0.5,0.25,-0.25,-0.5,-0.0054273606878707525,-0.06252699076647111,0.021278902810899558,-0.0017707365396512076,-0.012111546295773379
